0.000000E0	4.993624E0	6.396506E1
3.336667E-2	6.745993E0	6.475457E1
6.673333E-2	8.465595E0	6.437142E1
1.001000E-1	1.024692E1	6.276269E1
1.334667E-1	1.199813E1	5.989792E1
1.668333E-1	1.406497E1	5.557412E1
2.002000E-1	1.594272E1	4.989118E1
2.335667E-1	1.746078E1	4.275154E1
2.669333E-1	1.955550E1	3.403728E1
3.003000E-1	2.097130E1	2.432132E1
8.675333E-1	6.197807E-1	1.934018E1
9.009000E-1	-1.107078E0	2.916846E1
9.342667E-1	-2.646166E0	3.796770E1
9.676333E-1	-4.125484E0	4.566015E1
1.001000E0	-5.773868E0	5.210576E1
1.034367E0	-7.549049E0	5.713544E1
1.067733E0	-9.472163E0	6.123526E1
1.101100E0	-1.103601E1	6.432070E1
1.134467E0	-1.273840E1	6.621827E1
1.167833E0	-1.461413E1	6.677301E1
1.201200E0	-1.626866E1	6.526156E1
1.234567E0	-1.807136E1	6.336398E1
1.267933E0	-1.967946E1	5.969254E1
1.301300E0	-2.143351E1	5.538139E1
1.334667E0	-2.303962E1	4.904145E1
1.368033E0	-2.451894E1	4.208866E1
1.401400E0	-2.635752E1	3.342408E1
1.434767E0	-2.811157E1	2.406211E1
1.935267E0	-9.015395E0	1.643984E1
1.968633E0	-7.433732E0	2.653235E1
2.002000E0	-5.760824E0	3.646582E1
2.035367E0	-4.188982E0	4.499693E1
2.068733E0	-2.558662E0	5.306962E1
2.102100E0	-5.798567E-1	5.978495E1
2.135467E0	1.454433E0	6.533014E1
2.168833E0	3.272162E0	6.989560E1
2.202200E0	5.301255E0	7.336196E1
2.235567E0	7.203530E0	7.547560E1
2.268933E0	9.232623E0	7.632106E1
2.302300E0	1.100808E1	7.572924E1
2.335667E0	1.257217E1	7.361560E1
2.369033E0	1.481263E1	7.057196E1
2.402400E0	1.651199E1	6.644755E1
2.435767E0	1.857561E1	6.039902E1
2.469133E0	2.040203E1	5.278499E1
2.502500E0	2.239514E1	4.392031E1
2.535867E0	2.448411E1	3.362999E1
3.069733E0	1.240860E0	1.836060E1
3.103100E0	9.378543E-2	2.861834E1
3.136467E0	-1.166479E0	3.743011E1
3.169833E0	-2.227571E0	4.519982E1
3.203200E0	-3.634773E0	5.217042E1
3.236567E0	-4.632846E0	5.746740E1
3.269933E0	-5.816484E0	6.169468E1
3.303300E0	-7.126940E0	6.507650E1
3.336667E0	-8.321209E0	6.721494E1
3.370033E0	-9.566142E0	6.790951E1
3.403400E0	-1.074431E1	6.732145E1
3.436767E0	-1.190376E1	6.533014E1
3.470133E0	-1.338331E1	6.186377E1
3.503500E0	-1.460922E1	5.746740E1
3.536867E0	-1.575058E1	5.154921E1
3.570233E0	-1.689195E1	4.453193E1
3.603600E0	-1.807559E1	3.573920E1
3.636967E0	-1.992849E1	2.579679E1
4.170833E0	-9.862987E0	1.445838E1
4.204200E0	-8.479668E0	2.415646E1
4.237567E0	-6.577393E0	3.371010E1
4.270933E0	-4.294664E0	4.347511E1
4.304300E0	-2.751708E0	5.091512E1
4.337667E0	-5.187660E-1	5.767125E1
4.371033E0	1.690743E0	6.316675E1
4.404400E0	3.655905E0	6.756237E1
4.437767E0	5.838119E0	7.085941E1
4.471133E0	8.070122E0	7.289696E1
4.504500E0	1.014265E1	7.348641E1
4.537867E0	1.240848E1	7.278071E1
4.571233E0	1.454326E1	7.071710E1
4.604600E0	1.674919E1	6.734890E1
4.637967E0	1.857840E1	6.262874E1
4.671333E0	2.082898E1	5.693594E1
4.704700E0	2.317724E1	4.915587E1
4.738067E0	2.524379E1	4.042073E1
4.771433E0	2.721651E1	2.992946E1
